Model,Hyperparameter,t0,input,rmse1,rmse7,rmse30
ARIMA,"ARIMA(3, 1, 2)",554,30,1.079527533,4.240350735,6.314908743
ARIMA,"ARIMA(3, 1, 2)",556,30,1.952566278,4.960411448,6.083105115
ARIMA,"ARIMA(3, 1, 2)",557,30,2.2472852,4.782308012,5.835085425
ARIMA,"ARIMA(3, 1, 2)",564,30,3.038983711,2.19271068,2.308016884
ARIMA,"ARIMA(3, 1, 2)",582,30,0.678786161,1.075161206,2.433273082
ARIMA,"ARIMA(3, 1, 2)",587,30,1.281827835,1.489485404,3.154135266
ARIMA,"ARIMA(3, 1, 2)",588,30,0.727264398,1.590087607,3.450123147
ARIMA,"ARIMA(3, 1, 2)",589,30,0.825347817,1.913229238,3.688001564
ARIMA,"ARIMA(3, 1, 2)",596,30,1.240450665,1.925389648,3.369672683
ARIMA,"ARIMA(3, 1, 2)",599,30,1.461965432,1.926914612,3.09939098
ARIMA,"ARIMA(3, 1, 2)",604,30,1.298133321,1.377280442,2.567182596
ARIMA,"ARIMA(3, 1, 2)",614,30,1.547430405,1.624433219,1.881177211
ARIMA,"ARIMA(3, 1, 2)",618,30,0.938658873,1.064328714,1.545390394
ARIMA,"ARIMA(3, 1, 2)",623,30,0.698960169,0.96635597,2.226617513
ARIMA,"ARIMA(3, 1, 2)",636,30,0.93551512,1.335476588,2.91256579
ARIMA,"ARIMA(3, 1, 2)",637,30,29.3965306,3.58E+16,4.75E+75
ARIMA,"ARIMA(3, 1, 2)",648,30,0.977434632,0.925723194,2.318375381
ARIMA,"ARIMA(3, 1, 2)",660,30,0.801675227,0.843248116,3.518807187
ARIMA,"ARIMA(3, 1, 2)",661,30,0.791743516,1.257393387,2.312257562
ARIMA,"ARIMA(3, 1, 2)",665,30,0.913549453,1.390189732,4.171278115
ARIMA,"ARIMA(3, 1, 2)",670,30,0.586869802,1.056407392,4.482954954
ARIMA,"ARIMA(3, 1, 2)",673,30,0.610582886,1.022308258,1.713702365
ARIMA,"ARIMA(3, 1, 2)",677,30,1.426258529,1.242278359,2.086744145
ARIMA,"ARIMA(3, 1, 2)",687,30,1.029072187,1.133379177,4.528163598
ARIMA,"ARIMA(3, 1, 2)",690,30,0.6285167,0.817976451,1.463194696
ARIMA,"ARIMA(3, 1, 2)",700,30,1.150916315,0.982507118,1.066126285
ARIMA,"ARIMA(3, 1, 2)",703,30,1.29892845,24275.97494,1.79E+24
ARIMA,"ARIMA(3, 1, 2)",706,30,0.750684543,1.08345913,2.34735243
ARIMA,"ARIMA(3, 1, 2)",714,30,0.503198329,0.698896301,1.386170921
ARIMA,"ARIMA(3, 1, 2)",719,30,0.471525049,0.817572251,1.412894595
ARIMA,"ARIMA(3, 1, 2)",723,30,0.681942417,1.305588454,1.742281018
ARIMA,"ARIMA(3, 1, 2)",728,30,0.73083156,0.789555488,1.13433461
ARIMA,"ARIMA(3, 1, 2)",735,30,25.26877073,2.47785E+13,4.50E+60
ARIMA,"ARIMA(3, 1, 2)",739,30,0.464105435,0.574164807,1.083269592
ARIMA,"ARIMA(3, 1, 2)",740,30,0.454030048,0.465948096,1.174487277
ARIMA,"ARIMA(3, 1, 2)",746,30,0.377973278,0.641131769,1.364817185
ARIMA,"ARIMA(3, 1, 2)",747,30,0.387027144,0.646620155,1.364462898
ARIMA,"ARIMA(3, 1, 2)",748,30,0.25910719,0.696115545,1.317384569
ARIMA,"ARIMA(3, 1, 2)",752,30,0.548397562,0.909146749,1.108460669
ARIMA,"ARIMA(3, 1, 2)",779,30,0.712284117,0.948801658,1.107868021
ARIMA,"ARIMA(3, 1, 2)",786,30,0.509002704,0.728565435,1.842986785
ARIMA,"ARIMA(3, 1, 2)",789,30,0.556476507,0.733867254,1.976981882
ARIMA,"ARIMA(3, 1, 2)",791,30,0.450889032,0.639065327,1.066166194
ARIMA,"ARIMA(3, 1, 2)",794,30,0.453645436,0.602958465,1.094028887
ARIMA,"ARIMA(3, 1, 2)",797,30,0.655877629,0.840523032,1.065630459
ARIMA,"ARIMA(3, 1, 2)",813,30,0.341311075,0.614238117,1.094302834
ARIMA,"ARIMA(3, 1, 2)",821,30,0.758618288,0.658899804,1.56709519
ARIMA,"ARIMA(3, 1, 2)",822,30,7.70549872,3.87585E+13,4.06E+63
ARIMA,"ARIMA(3, 1, 2)",825,30,0.539173794,0.706170398,1.739500646
ARIMA,"ARIMA(3, 1, 2)",826,30,2.172265955,282286855.8,6.61E+40
ARIMA,"ARIMA(3, 1, 2)",834,30,0.96228548,1.531384272,2.868997376
ARIMA,"ARIMA(3, 1, 2)",837,30,0.768807628,1690246368,1.73E+47
ARIMA,"ARIMA(3, 1, 2)",839,30,1.490834569,128.0845126,6.92757E+14
ARIMA,"ARIMA(3, 1, 2)",840,30,1.2975276,1.278914311,3.702768081
ARIMA,"ARIMA(3, 1, 2)",845,30,0.60884808,1.31797069,3.663451077
ARIMA,"ARIMA(3, 1, 2)",856,30,0.444973211,1.874937939,2.253040791
ARIMA,"ARIMA(3, 1, 2)",858,30,2.187376493,1.959997368,2.178443776
ARIMA,"ARIMA(3, 1, 2)",860,30,1.348799002,1.219364905,1.392342545
ARIMA,"ARIMA(3, 1, 2)",871,30,1.297289169,1.284673506,2.260379466
ARIMA,"ARIMA(3, 1, 2)",873,30,0.68870381,1.481727858,1.937966417
ARIMA,"ARIMA(3, 1, 2)",882,30,0.827828926,1.352472386,3.42320433
ARIMA,"ARIMA(3, 1, 2)",884,30,1.197443336,1.268348956,3.518065177
ARIMA,"ARIMA(3, 1, 2)",889,30,0.665454894,1.421805462,3.298203968
ARIMA,"ARIMA(3, 1, 2)",896,30,1.636570912,2.027647544,3.054107492
ARIMA,"ARIMA(3, 1, 2)",902,30,0.598363933,1.183124915,2.805188137
ARIMA,"ARIMA(3, 1, 2)",904,30,0.708610296,1.138280468,1.993343245
ARIMA,"ARIMA(3, 1, 2)",905,30,0.735402647,1.274263679,1.906605537
ARIMA,"ARIMA(3, 1, 2)",906,30,0.644022676,1.583942684,1.956236262
ARIMA,"ARIMA(3, 1, 2)",911,30,1.315157442,1.155111509,1.611619877
ARIMA,"ARIMA(3, 1, 2)",915,30,1.822462912,5.205181933,7766734.399
ARIMA,"ARIMA(3, 1, 2)",921,30,0.855418916,1.733196296,2.885752398
ARIMA,"ARIMA(3, 1, 2)",922,30,1.029522113,1.702254486,2.994218992
ARIMA,"ARIMA(3, 1, 2)",931,30,5.075702004,4.517038872,6.709368918
ARIMA,"ARIMA(3, 1, 2)",933,30,2.039662139,2.020373713,6.389416806
ARIMA,"ARIMA(3, 1, 2)",946,30,3.992994335,2.207945866,1.842144839
ARIMA,"ARIMA(3, 1, 2)",961,30,0.734385543,0.753688736,1.438074612
ARIMA,"ARIMA(3, 1, 2)",963,30,0.759192826,0.777225332,1.625859211
ARIMA,"ARIMA(3, 1, 2)",964,30,0.632182547,211.7344872,6.38174E+15
ARIMA,"ARIMA(3, 1, 2)",967,30,0.42455048,0.860390679,2.136842072
ARIMA,"ARIMA(3, 1, 2)",977,30,3.187554015,1.969648182,2.070128639
ARIMA,"ARIMA(3, 1, 2)",979,30,2.969221715,5.425839532,29118.18604
ARIMA,"ARIMA(3, 1, 2)",981,30,1.480231388,2.035200655,55.5116031
ARIMA,"ARIMA(3, 1, 2)",995,30,0.669733602,2.015858354,80.6390426
ARIMA,"ARIMA(3, 1, 2)",996,30,0.696440105,1.407737275,14.01969973
ARIMA,"ARIMA(3, 1, 2)",997,30,1.178157018,2.020084502,53.87598173
ARIMA,"ARIMA(3, 1, 2)",1003,30,3.494276042,2.376489088,2.718302356
ARIMA,"ARIMA(3, 1, 2)",1007,30,0.947417727,1.024882041,1.177814878
ARIMA,"ARIMA(3, 1, 2)",1012,30,0.728231334,0.934985552,1.845759755
ARIMA,"ARIMA(3, 1, 2)",1020,30,0.553946362,0.811336264,2.061742231
ARIMA,"ARIMA(3, 1, 2)",1025,30,0.804748633,1.175178438,4.703649131
ARIMA,"ARIMA(3, 1, 2)",1033,30,0.635008323,0.726696521,1.962175955
ARIMA,"ARIMA(3, 1, 2)",1040,30,0.509100154,1.099448901,2.285130222
ARIMA,"ARIMA(3, 1, 2)",1042,30,0.72647155,1.120572077,2.1372227
ARIMA,"ARIMA(3, 1, 2)",1044,30,0.64700138,1.145701558,2.433522082
ARIMA,"ARIMA(3, 1, 2)",1051,30,0.899730646,1.203825138,1.610895714
ARIMA,"ARIMA(3, 1, 2)",1055,30,0.85000016,1.511582378,19.52295573
ARIMA,"ARIMA(3, 1, 2)",1057,30,0.540608668,1.198599147,9.877077218
ARIMA,"ARIMA(3, 1, 2)",1062,30,0.658358618,0.994451914,1.771947431
ARIMA,"ARIMA(3, 1, 2)",1065,30,0.823550105,1.017828128,1.708515697
ARIMA,"ARIMA(3, 1, 2)",1079,30,0.584953266,1.065360808,1.980306264
ARIMA,"ARIMA(3, 1, 2)",1083,30,0.652242431,0.763902951,1.668526298
ARIMA,"ARIMA(3, 1, 2)",1085,30,0.550081801,0.838239317,3.809558866
ARIMA,"ARIMA(3, 1, 2)",1092,30,0.536773482,0.85975397,1.827704191
ARIMA,"ARIMA(3, 1, 2)",1094,30,0.684481185,0.902149185,1.868367995
